59201-57-9: Os@[1],I@[2]
59201-58-0: Os@[1],I@[3]
12036-02-1: Os@[1],O@[2]
20816-12-0: Os@[1],O@[4]
12137-61-0: Os@[1],S@[2]
12310-19-9: Os@[1],Se@[2]
12166-21-1: Os@[1],Te@[2]
7789-60-8: P@[1],Br@[3]
7789-69-7: P@[1],Br@[5]
7719-12-2: P@[1],Cl@[3]
10026-13-8: P@[1],Cl@[5]
7783-55-3: P@[1],F@[3]
7647-19-0: P@[1],F@[5]
7803-51-2: P@[1],H@[3]
13455-01-1: P@[1],I@[3]
7789-59-5: P@[1],O@[1],Br@[3]
10025-87-3: P@[1],O@[1],Cl@[3]
3982-91-0: P@[1],S@[1],Cl@[3]
24856-99-3: P@[2],Br@[4]
13497-91-1: P@[2],Cl@[4]
13824-74-3: P@[2],F@[4]
13445-50-6: P@[2],H@[4]
13455-00-0: P@[2],I@[4]
1314-56-3: P@[2],O@[5]
12440-00-5: P@[4],O@[6]
16752-60-6: P@[4],O@[10]
1314-51-8: P@[4],S@[3]
39350-99-7: P@[4],S@[4]
131105-01-6: P@[4],S@[6]
15578-16-2: P@[4],S@[7]
25070-46-6: P@[4],S@[9]
1314-80-3: P@[4],S@[10]
1314-86-9: P@[4],Se@[3]
13867-42-0: Pa@[1],Br@[4]
15608-38-5: Pa@[1],Br@[5]
13867-41-9: Pa@[1],Cl@[4]
13760-41-3: Pa@[1],Cl@[5]
13842-89-2: Pa@[1],F@[4]
15192-29-7: Pa@[1],F@[5]
19415-71-5: Pa@[1],I@[3]
15513-96-9: Pa@[1],I@[4]
17497-66-4: Pa@[1],I@[5]
60936-60-9: Pa@[1],O@[1]
12036-03-2: Pa@[1],O@[2]
12036-75-8: Pa@[2],O@[5]
10031-13-7: Pb@[1],As@[2],O@[4]
13814-96-5: Pb@[1],B@[2],F@[8]
10031-22-8: Pb@[1],Br@[2]
13701-91-2: Pb@[1],Br@[4]
811-54-1: Pb@[1],C@[2],H@[2],O@[4]
592-05-2: Pb@[1],C@[2],N@[2]
598-63-0: Pb@[1],C@[1],O@[3]
301-04-2: Pb@[1],C@[4],H@[6],O@[4]
546-67-8: Pb@[1],C@[8],H@[12],O@[8]
814-93-7: Pb@[1],C@[2],O@[4]
18917-82-3: Pb@[1],C@[6],H@[10],O@[4]
819-73-8: Pb@[1],C@[8],H@[14],O@[4]
1120-46-3: Pb@[1],C@[36],H@[66],O@[4]
1072-35-1: Pb@[1],C@[36],H@[70],O@[4]
10294-47-0: Pb@[1],Cl@[2],O@[6]
13453-62-8: Pb@[1],Cl@[2],O@[8]
7758-95-4: Pb@[1],Cl@[2]
13463-30-4: Pb@[1],Cl@[4]
7758-97-6: Pb@[1],Cr@[1],O@[4]
7783-46-2: Pb@[1],F@[2]
7783-59-7: Pb@[1],F@[4]
10294-58-3: Pb@[1],H@[4],P@[2],O@[4]
15875-18-0: Pb@[1],H@[4]
25659-31-8: Pb@[1],I@[2],O@[6]
10101-63-0: Pb@[1],I@[2]
10190-55-3: Pb@[1],Mo@[1],O@[4]
10099-74-8: Pb@[1],N@[2],O@[6]
12034-88-7: Pb@[1],Nb@[2],O@[6]
1317-36-8: Pb@[1],O@[1]
19783-14-3: Pb@[1],O@[2],H@[2]
1309-60-0: Pb@[1],O@[2]
1314-87-0: Pb@[1],S@[1]
592-87-0: Pb@[1],S@[2],C@[2],N@[2]
7446-10-8: Pb@[1],S@[1],O@[3]
7446-14-2: Pb@[1],S@[1],O@[4]
12069-00-0: Pb@[1],Se@[1]
7488-51-9: Pb@[1],Se@[1],O@[3]
7446-15-3: Pb@[1],Se@[1],O@[4]
10099-76-0: Pb@[1],Si@[1],O@[3]
12065-68-8: Pb@[1],Ta@[2],O@[6]
1314-91-6: Pb@[1],Te@[1]
12060-00-3: Pb@[1],Ti@[1],O@[4]
10099-79-3: Pb@[1],V@[2],O@[6]
7759-01-5: Pb@[1],W@[1],O@[4]
12060-01-4: Pb@[1],Zr@[1],O@[3]
1314-27-8: Pb@[2],O@[3]
13566-17-1: Pb@[2],Si@[1],O@[4]
3687-31-8: Pb@[3],As@[2],O@[8]
13424-46-9: Pb@[3],N@[6]
1314-41-6: Pb@[3],O@[4]
7446-27-7: Pb@[3],P@[2],O@[8]
13510-89-9: Pb@[3],Sb@[2],O@[8]
13444-94-5: Pd@[1],Br@[2]
2035-66-7: Pd@[1],C@[2],N@[2]
42196-31-6: Pd@[1],C@[4],F@[6],O@[4]
3375-31-3: Pd@[1],C@[4],H@[6],O@[4]
7647-10-1: Pd@[1],Cl@[2]
13444-96-7: Pd@[1],F@[2]
13709-55-2: Pd@[1],F@[4]
7790-38-7: Pd@[1],I@[2]
10102-05-3: Pd@[1],N@[2],O@[6]
1314-08-5: Pd@[1],O@[1]
12036-04-3: Pd@[1],O@[2]
12125-22-3: Pd@[1],S@[1]
13566-03-5: Pd@[1],S@[1],O@[4]
12137-75-6: Pd@[1],S@[2]
12137-76-7: Pd@[1],Se@[1]
60672-19-7: Pd@[1],Se@[2]
12037-94-4: Pd@[1],Te@[1]
12037-95-5: Pd@[1],Te@[2]
14325-78-1: Pm@[1],Br@[3]
13779-10-7: Pm@[1],Cl@[3]
12036-32-7: Pm@[2],O@[3]
13536-53-3: Pr@[1],Br@[3]
3252-52-6: Pr@[1],C@[3],H@[3],O@[6]
10361-79-2: Pr@[1],Cl@[3]
59513-11-0: Pr@[1],F@[2]
13709-46-1: Pr@[1],F@[3]
15192-24-2: Pr@[1],F@[4]
65530-47-4: Pr@[1],I@[2]
13813-23-5: Pr@[1],I@[3]
25764-09-4: Pr@[1],N@[1]
12036-05-4: Pr@[1],O@[2]
12038-06-1: Pr@[1],S@[1]
12038-08-3: Pr@[1],Se@[1]
12125-60-9: Pr@[1],Te@[1]
12036-32-7: Pr@[2],O@[3]
12038-13-0: Pr@[2],S@[3]
12038-12-9: Pr@[2],Te@[3]
13455-12-4: Pt@[1],Br@[2]
25985-07-3: Pt@[1],Br@[3]
68938-92-1: Pt@[1],Br@[4]
592-06-3: Pt@[1],C@[2],N@[2]
10025-65-7: Pt@[1],Cl@[2]
25909-39-1: Pt@[1],Cl@[3]
13454-96-1: Pt@[1],Cl@[4]
15869-63-3: Pt@[1],Cl@[4],H@[10],O@[5]
13455-15-7: Pt@[1],F@[4]
13782-84-8: Pt@[1],F@[5]
13693-05-5: Pt@[1],F@[6]
7790-39-8: Pt@[1],I@[2]
68220-29-1: Pt@[1],I@[3]
7790-46-7: Pt@[1],I@[4]
12035-82-4: Pt@[1],O@[1]
1314-15-4: Pt@[1],O@[2]
12137-21-2: Pt@[1],O@[3],H@[2]
12038-20-9: Pt@[1],S@[1]
12038-21-0: Pt@[1],S@[2]
12038-26-5: Pt@[1],Se@[2]
12166-00-6: Pt@[1],Te@[1]
12038-29-8: Pt@[1],Te@[2]
10025-65-7: Pt@[6],Cl@[12]
15752-46-2: Pu@[1],Br@[3]
13569-62-5: Pu@[1],Cl@[3]
13842-83-6: Pu@[1],F@[3]
13709-56-3: Pu@[1],F@[4]
13693-06-6: Pu@[1],F@[6]
17336-52-6: Pu@[1],H@[2]
15457-77-9: Pu@[1],H@[3]
13813-46-2: Pu@[1],I@[3]
12033-54-4: Pu@[1],N@[1]
12035-83-5: Pu@[1],O@[1]
12059-95-9: Pu@[1],O@[2]
12038-51-6: Pu@[1],S@[1]
12038-56-1: Pu@[1],S@[2]
23299-88-9: Pu@[1],Se@[1]
12036-34-9: Pu@[2],O@[3]
10031-23-9: Ra@[1],Br@[2]
7116-98-5: Ra@[1],C@[1],O@[3]
10025-66-8: Ra@[1],Cl@[2]
20610-49-5: Ra@[1],F@[2]
20610-52-0: Ra@[1],I@[2]
10213-12-4: Ra@[1],N@[1],O@[3]
12143-02-1: Ra@[1],O@[1]
98966-86-0: Ra@[1],O@[2],H@[2]
7446-16-4: Ra@[1],S@[1],O@[4]
17992-02-8: Rb@[1],Al@[1],Cl@[4]
14484-70-9: Rb@[1],Al@[1],F@[4]
7789-39-1: Rb@[1],Br@[1]
563-67-7: Rb@[1],C@[2],H@[3],O@[2]
66169-93-5: Rb@[1],C@[5],H@[7],O@[2]
7791-11-9: Rb@[1],Cl@[1]
13446-74-7: Rb@[1],F@[1]
13446-75-8: Rb@[1],H@[1]
7790-29-6: Rb@[1],I@[1]
13446-76-9: Rb@[1],I@[1],O@[3]
13465-48-0: Rb@[1],I@[1],O@[4]
13126-12-0: Rb@[1],N@[1],O@[3]
1310-82-3: Rb@[1],O@[1],H@[1]
12137-25-6: Rb@[1],O@[2]
18088-11-4: Rb@[2],O@[1]
23611-30-5: Rb@[2],O@[2]
31083-74-6: Rb@[2],S@[1]
31052-43-4: Rb@[2],Se@[1]
12210-70-7: Rb@[2],Te@[1]
13569-49-8: Re@[1],Br@[3]
36753-03-4: Re@[1],Br@[4]
30937-53-2: Re@[1],Br@[5]
13569-63-6: Re@[1],Cl@[3]
13569-71-6: Re@[1],Cl@[4]
13596-35-5: Re@[1],Cl@[5]
31234-26-1: Re@[1],Cl@[6]
15192-42-4: Re@[1],F@[4]
30937-52-1: Re@[1],F@[5]
10049-17-9: Re@[1],F@[6]
17029-21-9: Re@[1],F@[7]
15622-42-1: Re@[1],I@[3]
59301-47-2: Re@[1],I@[4]
12036-09-8: Re@[1],O@[2]
1314-28-9: Re@[1],O@[3]
12038-63-0: Re@[1],S@[2]
12067-00-4: Re@[1],Te@[2]
12060-05-8: Re@[2],O@[3]
1314-68-7: Re@[2],O@[7]
12038-67-4: Re@[2],S@[7]
15608-29-4: Rh@[1],Br@[3]
10049-07-7: Rh@[1],Cl@[3]
60804-25-3: Rh@[1],F@[3]
60617-65-4: Rh@[1],F@[4]
41517-05-9: Rh@[1],F@[5]
13693-07-7: Rh@[1],F@[6]
15492-38-3: Rh@[1],I@[3]
13465-43-5: Rh@[1],N@[3],O@[9]
12137-27-8: Rh@[1],O@[2]
12038-73-2: Rh@[1],S@[2]
12038-76-5: Rh@[1],Se@[2]
12038-80-1: Rh@[1],Te@[2]
12036-35-0: Rh@[2],O@[3]
10489-46-0: Rh@[2],S@[3],O@[12]
12067-06-0: Rh@[2],S@[3]
12038-67-4: Rh@[2],S@[7]
59201-36-4: Ru@[1],Br@[2]
14014-88-1: Ru@[1],Br@[3]
22594-69-0: Ru@[1],C@[15],H@[21],O@[3]
13465-51-5: Ru@[1],Cl@[2]
10049-08-8: Ru@[1],Cl@[3]
51621-05-7: Ru@[1],F@[3]
71500-16-8: Ru@[1],F@[4]
14521-18-7: Ru@[1],F@[5]
13693-08-8: Ru@[1],F@[6]
59201-41-1: Ru@[1],I@[2]
13896-65-6: Ru@[1],I@[3]
12036-10-1: Ru@[1],O@[2]
20427-56-9: Ru@[1],O@[4]
12166-20-0: Ru@[1],S@[2]
12166-21-1: Ru@[1],Se@[2]
12166-21-1: Ru@[1],Te@[2]
10545-99-0: S@[1],Cl@[2]
13451-08-6: S@[1],Cl@[4]
13814-25-0: S@[1],F@[2]
7783-60-0: S@[1],F@[4]
2551-62-4: S@[1],F@[6]
13827-32-2: S@[1],O@[1]
7446-09-5: S@[1],O@[2]
7446-11-9: S@[1],O@[3]
13172-31-1: S@[2],Br@[2]
10025-67-9: S@[2],Cl@[2]
10546-01-7: S@[2],F@[4]
5714-22-7: S@[2],F@[10]
53280-15-2: S@[2],I@[2]
20901-21-7: S@[2],O@[1]
28950-34-7: S@[4],N@[4]
7789-61-9: Sb@[1],Br@[3]
7791-16-4: Sb@[1],Cl@[2],F@[3]
10025-91-9: Sb@[1],Cl@[3]
7647-18-9: Sb@[1],Cl@[5]
7783-56-4: Sb@[1],F@[3]
7783-70-2: Sb@[1],F@[5]
7803-52-3: Sb@[1],H@[3]
7790-44-5: Sb@[1],I@[3]
12333-57-2: Sb@[1],N@[1]
35600-19-2: Sb@[1],Nb@[1],O@[4]
1309-64-4: Sb@[2],O@[3]
1332-81-6: Sb@[2],O@[4]
1314-60-9: Sb@[2],O@[5]
7446-32-4: Sb@[2],S@[3],O@[12]
1345-04-6: Sb@[2],S@[3]
1315-04-4: Sb@[2],S@[5]
1315-05-5: Sb@[2],Se@[3]
1327-50-0: Sb@[2],Te@[3]
13465-59-3: Sc@[1],Br@[3]
144026-79-9: Sc@[1],C@[3],F@[9],S@[3],O@[9]
23405-01-8: Sc@[1],C@[3],H@[3],O@[6]
10361-84-9: Sc@[1],Cl@[3]
13709-47-2: Sc@[1],F@[3]
13598-30-6: Sc@[1],H@[2]
43238-07-9: Sc@[1],H@[3]
14474-33-0: Sc@[1],I@[3]
13465-60-6: Sc@[1],N@[3],O@[9]
12060-08-1: Sc@[2],O@[3]
12166-29-9: Sc@[2],S@[3]
12166-44-8: Sc@[2],Te@[3]
17655-37-7: Se@[1],Br@[1]
22987-45-7: Se@[1],Br@[2]
7789-65-3: Se@[1],Br@[4]
14457-70-6: Se@[1],Cl@[2]
10026-03-6: Se@[1],Cl@[4]
70421-43-1: Se@[1],F@[2]
13465-66-2: Se@[1],F@[4]
7783-79-1: Se@[1],F@[6]
7789-51-7: Se@[1],O@[1],Br@[2]
7791-23-3: Se@[1],O@[1],Cl@[2]
7446-08-4: Se@[1],O@[2]
14984-81-7: Se@[1],O@[2],F@[2]
13768-86-0: Se@[1],O@[3]
7446-34-6: Se@[1],S@[1]
7488-56-4: Se@[1],S@[2]
75926-26-0: Se@[2],S@[6]
12007-81-7: Si@[1],B@[4]
7789-66-4: Si@[1],Br@[4]
409-21-2: Si@[1],C@[1]
10026-04-7: Si@[1],Cl@[4]
7783-61-1: Si@[1],F@[4]
7803-62-5: Si@[1],H@[4]
13465-84-4: Si@[1],I@[4]
14808-60-7: Si@[1],O@[2]
13759-10-9: Si@[1],S@[2]
12033-89-5: Si@[3],N@[4]
50801-97-3: Sm@[1],Br@[2]
13759-87-0: Sm@[1],Br@[3]
3252-54-8: Sm@[1],C@[3],H@[3],O@[6]
13874-75-4: Sm@[1],Cl@[2]
10361-82-7: Sm@[1],Cl@[3]
15192-17-3: Sm@[1],F@[2]
13765-24-7: Sm@[1],F@[3]
32248-43-4: Sm@[1],I@[2]
13813-25-7: Sm@[1],I@[3]
12060-58-1: Sm@[2],O@[3]
12067-22-0: Sm@[2],S@[3]
12039-56-4: Sm@[2],Se@[3]
12040-00-5: Sm@[2],Te@[3]
13814-97-6: Sn@[1],B@[2],F@[8]
10031-24-0: Sn@[1],Br@[2]
7789-67-5: Sn@[1],Br@[4]
814-94-8: Sn@[1],C@[2],O@[4]
7772-99-8: Sn@[1],Cl@[2]
7646-78-8: Sn@[1],Cl@[4]
7783-47-3: Sn@[1],F@[2]
7783-62-2: Sn@[1],F@[4]
2406-52-2: Sn@[1],H@[4]
10294-70-9: Sn@[1],I@[2]
7790-47-8: Sn@[1],I@[4]
21651-19-4: Sn@[1],O@[1]
18282-10-5: Sn@[1],O@[2]
1314-95-0: Sn@[1],S@[1]
7488-55-3: Sn@[1],S@[1],O@[4]
1315-01-1: Sn@[1],S@[2]
1315-06-6: Sn@[1],Se@[1]
20770-09-6: Sn@[1],Se@[2]
12040-02-7: Sn@[1],Te@[1]
12004-37-4: Sr@[1],Al@[1],O@[3]
13703-84-9: Sr@[1],B@[2],O@[4]
12046-54-7: Sr@[1],B@[6]
10476-81-0: Sr@[1],Br@[2]
7789-53-9: Sr@[1],Br@[2],H@[12],O@[6]
543-94-2: Sr@[1],C@[4],H@[6],O@[4]
1633-05-2: Sr@[1],C@[1],O@[3]
10476-85-4: Sr@[1],Cl@[2]
7789-06-2: Sr@[1],Cr@[1],O@[4]
7783-48-4: Sr@[1],F@[2]
13598-33-9: Sr@[1],H@[2]
: Sr@[1],Hf@[1],O@[3]
10476-86-5: Sr@[1],I@[2]
13470-04-7: Sr@[1],Mo@[1],O@[4]
13470-06-9: Sr@[1],N@[2],O@[4]
10042-76-9: Sr@[1],N@[2],O@[6]
1314-11-0: Sr@[1],O@[1]
18480-07-4: Sr@[1],O@[2],H@[2]
1314-18-7: Sr@[1],O@[2]
1314-96-1: Sr@[1],S@[1]
18807-10-8: Sr@[1],S@[2],C@[2],N@[2]
13451-02-0: Sr@[1],S@[1],O@[3]
13845-16-4: Sr@[1],S@[2],O@[6]
1315-07-7: Sr@[1],Se@[1]
7446-21-1: Sr@[1],Se@[1],O@[4]
12712-63-9: Sr@[1],Si@[1],O@[3]
12143-34-9: Sr@[1],Sn@[1],O@[3]
12060-59-2: Sr@[1],Ti@[1],O@[3]
13451-05-3: Sr@[1],W@[1],O@[4]
12036-39-4: Sr@[1],Zr@[1],O@[3]
: Sr@[1],Zr@[1],F@[6]
12504-16-4: Sr@[3],P@[2]
12004-76-1: Ta@[1],Al@[3]
13842-73-4: Ta@[1],Br@[3]
13842-76-7: Ta@[1],Br@[4]
13451-11-1: Ta@[1],Br@[5]
12070-06-3: Ta@[1],C@[1]
13569-67-0: Ta@[1],Cl@[3]
13569-72-7: Ta@[1],Cl@[4]
7721-01-9: Ta@[1],Cl@[5]
13814-17-0: Ta@[1],F@[3]
7783-71-3: Ta@[1],F@[5]
14693-80-2: Ta@[1],I@[4]
14693-81-3: Ta@[1],I@[5]
12033-62-4: Ta@[1],N@[1]
12035-90-4: Ta@[1],O@[1]
12036-14-5: Ta@[1],O@[2]
41203-00-3: Ta@[1],S@[1]
12143-72-5: Ta@[1],S@[2]
12039-55-3: Ta@[1],Se@[2]
12039-79-1: Ta@[1],Si@[2]
12067-66-2: Ta@[1],Te@[2]
12026-09-4: Ta@[2],H@[1]
1314-61-0: Ta@[2],O@[5]
14456-47-4: Tb@[1],Br@[3]
3252-57-1: Tb@[1],C@[3],H@[3],O@[6]
10042-88-3: Tb@[1],Cl@[3]
107949-15-5: Tb@[1],F@[2]
13708-63-9: Tb@[1],F@[3]
36781-15-4: Tb@[1],F@[4]
13813-40-6: Tb@[1],I@[3]
12033-64-6: Tb@[1],N@[1]
12036-15-6: Tb@[1],O@[2]
12039-80-4: Tb@[1],Si@[2]
12036-41-8: Tb@[2],O@[3]
12138-11-3: Tb@[2],S@[3]
12166-48-2: Tb@[2],Se@[3]
74078-05-0: Tc@[1],Br@[4]
14215-13-5: Tc@[1],Cl@[4]
31227-43-7: Tc@[1],Cl@[6]
31052-14-9: Tc@[1],F@[5]
13842-93-8: Tc@[1],F@[6]
12036-16-7: Tc@[1],O@[2]
34312-50-0: Tc@[1],S@[2]
12165-21-8: Tc@[2],O@[7]
7789-54-0: Te@[1],Br@[2]
10031-27-3: Te@[1],Br@[4]
10025-71-5: Te@[1],Cl@[2]
10026-07-0: Te@[1],Cl@[4]
15192-26-4: Te@[1],F@[4]
7783-80-4: Te@[1],F@[6]
12600-42-9: Te@[1],I@[1]
7790-48-9: Te@[1],I@[4]
13451-17-7: Te@[1],O@[1]
7446-07-3: Te@[1],O@[2]
13451-18-8: Te@[1],O@[3]
7446-07-3: Te@[1],S@[2]
13453-49-1: Th@[1],Br@[4]
12012-16-7: Th@[1],C@[1]
19024-62-5: Th@[1],C@[2],O@[6]
: Th@[1],H@[4],C@[4],O@[8]
: Th@[1],C@[8],H@[12],O@[8]
: Th@[1],C@[4],O@[8]
10026-08-1: Th@[1],Cl@[4]
13842-84-7: Th@[1],F@[3]
13709-59-6: Th@[1],F@[4]
16689-88-6: Th@[1],H@[2]
13779-95-8: Th@[1],I@[2]
13779-96-9: Th@[1],I@[3]
7790-49-0: Th@[1],I@[4]
12033-65-7: Th@[1],N@[1]
13823-29-5: Th@[1],N@[4],O@[12]
1314-20-1: Th@[1],O@[2]
12039-06-4: Th@[1],S@[1]
12138-07-7: Th@[1],S@[2]
: Th@[1],S@[2],O@[8]
60763-24-8: Th@[1],Se@[2]
: Th@[1],Se@[2],O@[8]
14553-44-7: Th@[1],Si@[1],O@[4]
12067-54-8: Th@[1],Si@[2]
12286-35-0: Th@[2],S@[3]
13783-04-5: Ti@[1],Br@[2]
13135-31-4: Ti@[1],Br@[3]
7789-68-6: Ti@[1],Br@[4]
12070-08-5: Ti@[1],C@[1]
3087-36-3: Ti@[1],C@[8],H@[20],O@[4]
10049-06-6: Ti@[1],Cl@[2]
7705-07-9: Ti@[1],Cl@[3]
7550-45-0: Ti@[1],Cl@[4]
13814-20-5: Ti@[1],F@[2]
13470-08-1: Ti@[1],F@[3]
7783-63-3: Ti@[1],F@[4]
7704-98-5: Ti@[1],H@[2]
13783-07-8: Ti@[1],I@[2]
13783-08-9: Ti@[1],I@[3]
7720-83-4: Ti@[1],I@[4]
25583-20-4: Ti@[1],N@[1]
12137-20-1: Ti@[1],O@[1]
13463-67-7: Ti@[1],O@[2]
12037-65-9: Ti@[1],P@[1]
12039-07-5: Ti@[1],S@[1]
18130-44-4: Ti@[1],S@[2],O@[8]
12039-13-3: Ti@[1],S@[2]
12039-83-7: Ti@[1],Si@[2]
1344-54-3: Ti@[2],O@[3]
10343-61-0: Ti@[2],S@[3],O@[12]
12039-16-6: Ti@[2],S@[3]
12065-65-5: Ti@[3],O@[5]
7789-40-4: Tl@[1],Br@[1]
992-98-3: Tl@[1],C@[1],H@[1],O@[2]
13453-34-4: Tl@[1],C@[1],N@[1]
563-68-8: Tl@[1],C@[2],H@[3],O@[2]
20398-06-5: Tl@[1],C@[2],H@[5],O@[1]
7791-12-0: Tl@[1],Cl@[1]
13453-30-0: Tl@[1],Cl@[1],O@[3]
13453-40-2: Tl@[1],Cl@[1],O@[4]
15230-71-4: Tl@[1],Cl@[2]
13453-32-2: Tl@[1],Cl@[3]
7789-27-7: Tl@[1],F@[1]
7783-57-5: Tl@[1],F@[3]
7790-30-9: Tl@[1],I@[1]
14767-09-0: Tl@[1],I@[1],O@[3]
60488-29-1: Tl@[1],I@[3]
10102-45-1: Tl@[1],N@[1],O@[3]
13746-98-0: Tl@[1],N@[3],O@[9]
12026-06-1: Tl@[1],O@[1],H@[1]
60969-19-9: Tl@[1],P@[1],F@[6]
13453-28-6: Tl@[2],Br@[4]
6533-73-9: Tl@[2],C@[1],O@[3]
30737-24-7: Tl@[2],C@[2],O@[4]
34128-09-1: Tl@[2],Mo@[1],O@[4]
1314-12-1: Tl@[2],O@[1]
1314-32-5: Tl@[2],O@[3]
1314-97-2: Tl@[2],S@[1]
7446-18-6: Tl@[2],S@[1],O@[4]
15572-25-5: Tl@[2],Se@[1]
7446-22-2: Tl@[2],Se@[1],O@[4]
12040-13-0: Tl@[2],Te@[1]
64171-97-7: Tm@[1],Br@[2]
14456-51-0: Tm@[1],Br@[3]
22852-11-5: Tm@[1],Cl@[2]
13778-39-7: Tm@[1],Cl@[2],H@[14],O@[7]
13537-18-3: Tm@[1],Cl@[3]
13760-79-7: Tm@[1],F@[3]
60864-26-8: Tm@[1],I@[2]
13813-43-9: Tm@[1],I@[3]
: Tm@[1],C@[6],H@[9],O@[6]
97086-52-7: Tm@[1],Nb@[2],O@[6]
: Tm@[1],N@[3],O@[9]
12036-44-1: Tm@[2],O@[3]
12166-30-2: Tm@[2],S@[3]
: Tm@[2],S@[3],O@[12]
: Tm@[2],Se@[3],O@[12]
13470-19-4: U@[1],Br@[3]
13470-20-7: U@[1],Br@[4]
13775-16-1: U@[1],Br@[5]
12070-09-6: U@[1],C@[1]
12071-33-9: U@[1],C@[2]
10025-93-1: U@[1],Cl@[3]
10026-10-5: U@[1],Cl@[4]
13470-21-8: U@[1],Cl@[5]
13763-23-0: U@[1],Cl@[6]
13775-06-9: U@[1],F@[3]
10049-14-6: U@[1],F@[4]
13775-07-0: U@[1],F@[5]
7783-81-5: U@[1],F@[6]
13598-56-6: U@[1],H@[3]
13775-18-3: U@[1],I@[3]
13470-22-9: U@[1],I@[4]
25658-43-9: U@[1],N@[1]
13598-56-6: U@[1],O@[1]
1344-57-6: U@[1],O@[2]
1344-58-7: U@[1],O@[3]
12039-11-1: U@[1],S@[1]
12138-23-7: U@[1],Se@[3]
12138-37-3: U@[1],Te@[2]
12040-18-5: U@[1],Te@[3]
12065-66-6: U@[2],O@[5]
12138-13-5: U@[2],S@[3]
12033-85-1: U@[3],N@[2]
1344-59-8: U@[3],O@[8]
12037-15-9: U@[4],O@[9]
: U@[1],O@[2],Cl@[2]
: U@[1],O@[10],Cl@[2]
: U@[1],O@[6],S@[1]
10102-06-4: U@[1],O@[8],N@[2]
: U@[1],O@[6],C@[4],H@[6]
14890-41-6: V@[1],Br@[2]
13470-26-3: V@[1],Br@[3]
13595-30-7: V@[1],Br@[4]
12070-10-9: V@[1],C@[1]
10580-52-6: V@[1],Cl@[2]
7718-98-1: V@[1],Cl@[3]
7632-51-1: V@[1],Cl@[4]
13842-80-3: V@[1],F@[2]
10049-12-4: V@[1],F@[3]
10049-16-8: V@[1],F@[4]
7783-72-4: V@[1],F@[5]
13966-93-3: V@[1],H@[1]
15513-84-5: V@[1],I@[2]
15513-94-7: V@[1],I@[3]
15831-18-2: V@[1],I@[4]
24646-85-3: V@[1],N@[1]
12035-98-2: V@[1],O@[1]
7727-18-6: V@[1],O@[1],Cl@[3]
13709-31-4: V@[1],O@[1],F@[3]
12036-21-4: V@[1],O@[2]
27774-13-6: V@[1],O@[5],S@[1]
12166-28-8: V@[1],S@[2]
12299-51-3: V@[1],Se@[2]
12039-87-1: V@[1],Si@[2]
35515-91-4: V@[1],Te@[2]
1314-34-7: V@[2],O@[3]
1314-62-1: V@[2],O@[5]
13701-70-7: V@[2],S@[3],O@[12]
1315-03-3: V@[2],S@[3]
12039-76-8: V@[3],Si@[1]
13470-10-5: W@[1],Br@[2]
15163-24-3: W@[1],Br@[3]
14055-81-3: W@[1],Br@[4]
13470-11-6: W@[1],Br@[5]
13701-86-5: W@[1],Br@[6]
12070-12-1: W@[1],C@[1]
13470-12-7: W@[1],Cl@[2]
20193-56-0: W@[1],Cl@[3]
13470-13-8: W@[1],Cl@[4]
13470-14-9: W@[1],Cl@[5]
13283-01-7: W@[1],Cl@[6]
13766-47-7: W@[1],F@[4]
19357-83-6: W@[1],F@[5]
7783-82-6: W@[1],F@[6]
13470-17-2: W@[1],I@[2]
15513-69-6: W@[1],I@[3]
14055-84-6: W@[1],I@[4]
20213-56-3: W@[1],O@[1],Br@[3]
13520-77-9: W@[1],O@[1],Br@[4]
14249-98-0: W@[1],O@[1],Cl@[3]
13520-78-0: W@[1],O@[1],Cl@[4]
13520-79-1: W@[1],O@[1],F@[4]
12036-22-5: W@[1],O@[2]
13520-75-7: W@[1],O@[2],Br@[2]
13520-76-8: W@[1],O@[2],Cl@[2]
14447-89-3: W@[1],O@[2],I@[2]
1314-35-8: W@[1],O@[3]
12138-09-9: W@[1],S@[2]
12125-19-8: W@[1],S@[3]
12067-46-8: W@[1],Se@[2]
12039-88-2: W@[1],Si@[2]
12067-76-4: W@[1],Te@[2]
16757-14-5: Xe@[1],F@[1]
13709-36-9: Xe@[1],F@[2]
13709-61-0: Xe@[1],F@[4]
13693-09-9: Xe@[1],F@[6]
13774-85-1: Xe@[1],O@[1],F@[4]
13875-06-4: Xe@[1],O@[2],F@[2]
13776-58-4: Xe@[1],O@[3]
12340-14-6: Xe@[1],O@[4]
12255-48-0: Y@[1],As@[1]
: Y@[1],As@[1],O@[4]
12008-32-1: Y@[1],B@[6]
13469-98-2: Y@[1],Br@[3]
15331-71-2: Y@[1],C@[3],H@[3],O@[6]
12071-35-1: Y@[1],C@[2]
52093-30-8: Y@[1],C@[3],F@[9],S@[3],O@[9]
10361-92-9: Y@[1],Cl@[3]
13709-49-4: Y@[1],F@[3]
13598-35-1: Y@[1],H@[2]
13598-57-7: Y@[1],H@[3]
13470-38-7: Y@[1],I@[3]
25764-13-0: Y@[1],N@[1]
12294-01-8: Y@[1],P@[1]
12186-97-9: Y@[1],Sb@[1]
13566-12-6: Y@[1],V@[1],O@[4]
1314-36-9: Y@[2],O@[3]
12039-19-9: Y@[2],S@[3]
